trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
24,False,"{'a': 0.01, 'e': 0.9713379748520297}",25,0,-151.9419979500528,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
25,False,"{'a': 0.01, 'e': 0.9689124217106447}",25,4,-49.53499643805837,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 0}",1
26,False,"{'a': 0.01, 'e': 0.9663899781345132}",25,0,-133.292444305628,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
27,False,"{'a': 0.01, 'e': 0.9637708963658905}",25,0,-88.01218616882909,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
28,False,"{'a': 0.01, 'e': 0.9610554383107709}",30,0,-179.27188634150087,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
29,False,"{'a': 0.01, 'e': 0.9582438755126972}",25,0,-151.22439218435358,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
30,False,"{'a': 0.01, 'e': 0.955336489125606}",20,15,-0.35035386155997794,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.01, 'e': 0.9523335698857134}",30,0,-106.99283573848896,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
32,False,"{'a': 0.01, 'e': 0.9492354180824408}",20,0,-153.59290820233093,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
33,False,"{'a': 0.01, 'e': 0.946042343528387}",20,0,-114.70687591869455,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
34,False,"{'a': 0.01, 'e': 0.9427546655283462}",20,0,-141.39419352448243,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
35,False,"{'a': 0.01, 'e': 0.9393727128473789}",30,0,-125.45828339218089,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
36,False,"{'a': 0.01, 'e': 0.9358968236779348}",25,0,-47.35071217258654,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
37,False,"{'a': 0.01, 'e': 0.9323273456060345}",20,0,-3.3396734632060587,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
38,False,"{'a': 0.01, 'e': 0.9286646355765102}",30,0,-249.96936477496723,"{0: 16, 1: 1, 2: 8, 3: 1, 4: 4}",0
39,False,"{'a': 0.01, 'e': 0.9249090598573131}",25,0,-118.38056224400853,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
40,False,"{'a': 0.01, 'e': 0.9210609940028851}",20,12,-33.17699726924448,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
41,False,"{'a': 0.01, 'e': 0.9171208228166051}",25,0,-32.70262519840544,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
42,False,"{'a': 0.01, 'e': 0.9130889403123083}",25,0,-52.64684372938328,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
43,False,"{'a': 0.01, 'e': 0.9089657496748851}",20,0,-74.19543169554792,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
44,False,"{'a': 0.01, 'e': 0.9047516632199635}",25,3,-132.41715992251247,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 2}",1
45,False,"{'a': 0.01, 'e': 0.9004471023526769}",20,0,-163.973509435665,"{0: 9, 1: 0, 2: 7, 3: 3, 4: 1}",0
46,False,"{'a': 0.01, 'e': 0.8960524975255253}",25,0,-189.06812070771952,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
47,False,"{'a': 0.01, 'e': 0.8915682881953289}",25,0,-111.19282863294988,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
48,False,"{'a': 0.01, 'e': 0.8869949227792842}",25,0,-68.53391121811025,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
49,False,"{'a': 0.01, 'e': 0.8823328586101216}",20,6,-77.8602995163097,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
50,False,"{'a': 0.01, 'e': 0.8775825618903728}",25,0,-204.63846242515856,"{0: 11, 1: 3, 2: 6, 3: 3, 4: 2}",0
51,False,"{'a': 0.01, 'e': 0.8727445076457513}",35,10,-17.757217106897517,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",1
52,False,"{'a': 0.01, 'e': 0.8678191796776499}",20,0,-153.36730886541946,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
53,False,"{'a': 0.01, 'e': 0.862807070514761}",20,0,-67.40955741468143,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
54,False,"{'a': 0.01, 'e': 0.8577086813638242}",20,0,-20.2635682708241,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
55,False,"{'a': 0.01, 'e': 0.8525245220595057}",20,0,-145.48499767525823,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
56,False,"{'a': 0.01, 'e': 0.8472551110134161}",25,0,-147.30017179790013,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
57,False,"{'a': 0.01, 'e': 0.8419009751622687}",25,0,-112.54008440883777,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
58,False,"{'a': 0.01, 'e': 0.8364626499151869}",20,0,-32.85347347638368,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
59,False,"{'a': 0.01, 'e': 0.8309406791001634}",25,9,-27.226803387094513,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 0}",1
60,False,"{'a': 0.01, 'e': 0.8253356149096783}",20,0,-111.9718164037109,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
61,False,"{'a': 0.01, 'e': 0.8196480178454795}",30,16,-2.0100088864378396,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
62,False,"{'a': 0.01, 'e': 0.8138784566625339}",20,0,-68.96830777317643,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
63,False,"{'a': 0.01, 'e': 0.8080275083121519}",20,0,-124.6063342530994,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
64,False,"{'a': 0.01, 'e': 0.8020957578842927}",20,0,-109.65657339161484,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
65,False,"{'a': 0.01, 'e': 0.7960837985490559}",25,0,-98.09458701937204,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
66,False,"{'a': 0.01, 'e': 0.7899922314973651}",20,0,-113.58228412268892,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
67,False,"{'a': 0.01, 'e': 0.7838216658808492}",20,0,-174.92431702523524,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
68,False,"{'a': 0.01, 'e': 0.7775727187509279}",30,0,-127.11022266995147,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
69,False,"{'a': 0.01, 'e': 0.7712460149971065}",20,0,-19.13096726730693,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
70,False,"{'a': 0.01, 'e': 0.7648421872844884}",25,0,-44.956987199541054,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
71,False,"{'a': 0.01, 'e': 0.7583618759905082}",30,0,-52.718692661449474,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.751805729140895}",25,0,-118.48076123810311,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
73,False,"{'a': 0.01, 'e': 0.7451744023448704}",20,12,-40.798960049826796,"{0: 4, 1: 0, 2: 3, 3: 1, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.7384685587295879}",30,0,-70.08409452768994,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
75,False,"{'a': 0.01, 'e': 0.7316888688738209}",20,0,-64.34221250837659,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
76,False,"{'a': 0.01, 'e': 0.7248360107409052}",20,0,-33.62379777337506,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
77,False,"{'a': 0.01, 'e': 0.7179106696109434}",25,0,-129.19146085717003,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
78,False,"{'a': 0.01, 'e': 0.7109135380122773}",25,0,-36.31680842559577,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.7038453156522362}",20,0,-16.910879803298567,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.6967067093471655}",20,0,-119.9104758224492,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
81,False,"{'a': 0.01, 'e': 0.6894984329517471}",20,0,-87.18608043645654,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
82,False,"{'a': 0.01, 'e': 0.6822212072876136}",20,0,-185.0024543715689,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
83,False,"{'a': 0.01, 'e': 0.6748757600712672}",25,0,-24.84964890973347,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
84,False,"{'a': 0.01, 'e': 0.6674628258413082}",25,0,-65.63573732696076,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
85,False,"{'a': 0.01, 'e': 0.6599831458849822}",20,0,-15.999792559715422,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
86,False,"{'a': 0.01, 'e': 0.6524374681640519}",25,0,-93.03845287829364,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
87,False,"{'a': 0.01, 'e': 0.6448265472400012}",20,0,-41.984755722373706,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
88,False,"{'a': 0.01, 'e': 0.6371511441985802}",30,20,-7.785912015623688,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
89,False,"{'a': 0.01, 'e': 0.6294120265736969}",20,12,2.665852094035938,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.6216099682706645}",20,14,-3.0314050288098,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.6137457494888116}",20,0,-21.858465124788285,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
92,False,"{'a': 0.01, 'e': 0.6058201566434629}",30,11,-91.5136322392117,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 2}",1
93,False,"{'a': 0.01, 'e': 0.5978339822872982}",30,0,-5.536605475090575,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.5897880250310983}",25,0,-110.43952563675174,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
95,False,"{'a': 0.01, 'e': 0.5816830894638835}",25,5,-29.491317946055112,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",1
96,False,"{'a': 0.01, 'e': 0.5735199860724567}",20,10,-106.19429208751733,"{0: 4, 1: 0, 2: 3, 3: 2, 4: 1}",1
97,False,"{'a': 0.01, 'e': 0.5652995311603544}",20,5,-21.047972807190966,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
98,False,"{'a': 0.01, 'e': 0.5570225467662173}",20,0,-69.88997827819352,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
99,False,"{'a': 0.01, 'e': 0.5486898605815876}",30,3,-81.28336499643106,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 2}",1
100,False,"{'a': 0.01, 'e': 0.5403023058681398}",25,2,-33.99355961455237,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
101,False,"{'a': 0.01, 'e': 0.5318607213743555}",25,0,-131.0892950689408,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
102,False,"{'a': 0.01, 'e': 0.5233659512516496}",35,15,-59.197877865477636,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
103,False,"{'a': 0.01, 'e': 0.5148188449699553}",20,0,-31.953874516136516,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
104,False,"{'a': 0.01, 'e': 0.5062202572327784}",20,16,5.36532302320924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.497571047891727}",30,18,-33.195802486780536,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
106,False,"{'a': 0.01, 'e': 0.48887208186052755}",30,22,14.173168907504712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.01, 'e': 0.48012422902853413}",25,12,12.081575478274996,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.47132836417373997}",35,17,-36.49572326195216,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
109,False,"{'a': 0.01, 'e': 0.4624853668753008}",20,2,-7.617627039177274,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.4535961214255773}",30,8,-68.14260321290664,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 1}",1
111,False,"{'a': 0.01, 'e': 0.44466151674170673}",25,7,5.242116683788213,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.43568244627671204}",30,15,24.791656319399504,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.42665980793015723}",20,8,-45.42606900090061,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
114,False,"{'a': 0.01, 'e': 0.41759450395835795}",25,0,-50.29012130562179,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
115,False,"{'a': 0.01, 'e': 0.40848744088415717}",25,0,-10.704098648854325,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
116,False,"{'a': 0.01, 'e': 0.3993395294062732}",20,0,3.896588942953846,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
117,False,"{'a': 0.01, 'e': 0.3901516843082303}",30,13,12.77238662139505,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.01, 'e': 0.3809248243668818}",20,11,-58.230407308818606,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 1}",1
119,False,"{'a': 0.01, 'e': 0.371659872260533}",30,4,13.244602575868917,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.01, 'e': 0.3623577544766736}",25,0,-2.0009299547433277,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
121,False,"{'a': 0.01, 'e': 0.35301940121933034}",25,13,-42.90774426868415,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
122,False,"{'a': 0.01, 'e': 0.34364574631604705}",20,0,-66.24591893219171,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
123,False,"{'a': 0.01, 'e': 0.3342377271245026}",25,12,24.761868411114648,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.32479628443877623}",35,12,-74.77836312840502,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 2}",1
125,False,"{'a': 0.01, 'e': 0.3153223623952687}",20,0,8.914421428461868,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
126,False,"{'a': 0.01, 'e': 0.3058169083782893}",25,13,-3.1068972727857447,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
127,False,"{'a': 0.01, 'e': 0.2962808729253187}",30,0,-21.015567630798326,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.28671520963195546}",30,21,11.39816281585598,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.2771208750565576}",25,0,-79.96331155667025,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
130,False,"{'a': 0.01, 'e': 0.26749882862458735}",25,0,-27.07720125625137,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
131,False,"{'a': 0.01, 'e': 0.2578500325326696}",20,0,-18.858265352097266,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
132,False,"{'a': 0.01, 'e': 0.2481754516523729}",25,17,16.28596678597964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.23847605343372313}",20,7,-15.314312875504307,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.22875280780845939}",30,13,-23.660095414373135,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
135,False,"{'a': 0.01, 'e': 0.2190066870930415}",20,16,7.88270478180357,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.20923866589141926}",20,8,19.946353483475335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.01, 'e': 0.19944972099757285}",20,16,7.533241365766654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.18964083129783424}",20,3,-23.709395261598054,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.17981297767299934}",25,13,10.798830359475463,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.16996714290024081}",20,0,33.880560910539955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
141,False,"{'a': 0.01, 'e': 0.16010431155483126}",20,8,10.886314300467024,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.15022546991168584}",20,2,30.7950203134704,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.1403316058467367}",25,14,21.037895295911103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.13042370873814554}",25,17,18.477079484704404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.1205027693673666}",20,9,19.17801602322347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.11056977982006957}",25,6,20.915636758771367,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.10062573338693172}",20,9,9.181155017791479,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.09067162446430967}",20,0,-4.828628258802844,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
149,False,"{'a': 0.01, 'e': 0.08070844845480062}",20,11,4.069274513474555,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.0707372016677029}",25,2,39.31450178444474,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.0607588812193859}",35,8,46.76413485142683,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.05077448493357918}",20,1,28.490561845569914,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.040785011241591035}",20,5,25.543479208303175,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,13,14.254532716962654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,0,33.48465604186108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",30,13,30.659750229915822,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,8,25.01524943751743,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,13,13.674819021549293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,5,34.51031680383027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",30,7,41.00324145182834,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",30,16,23.631964046630358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,11,24.59471613841935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,12,17.320009718048556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
