trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.1, 'e': 0.4902608213406995}",20,8,-2.14101649720533,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
43,False,"{'a': 0.1, 'e': 0.40079917207997545}",35,16,23.65237341614535,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.1, 'e': 0.30733286997841935}",20,0,-20.707923777712338,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
45,False,"{'a': 0.1, 'e': 0.21079579943077972}",20,9,-2.0867870414593375,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
46,False,"{'a': 0.1, 'e': 0.11215252693505398}",20,0,2.1722144569089408,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
47,False,"{'a': 0.1, 'e': 0.01238866346289056}",25,1,38.352372858015165,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,12,11.277886035260513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,4,26.36492267357706,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,12,22.665555159391324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,11,14.577783700441266,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,16,8.65488782201194,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,16,14.859810226079722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,10,12.632098322423943,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,11,-8.293624877607119,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,7,-35.42922211501204,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,11,14.938033626253732,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
